@relation miRNA-weka.filters.supervised.instance.SMOTE-C0-K5-P66.6666666667-S1

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute class {real,pseudo}

@data
0.079208,-0.006578,-1.6435,1.5074,-55.75,19.525,0.122807,21.052632,4.75,-0.019733,0.690526,0.230152,0.899041,2.071165,1.541408,0.345527,0.354754,0.046435,0.405041,1.936184,pseudo
0.168317,-0.005218,-0.7193,0.7319,-32.55,11.55,0.078652,14.814815,4.5,-0.0172,0.388736,0.117942,0.423856,0.988646,0.683554,0.390445,0.278034,0.043975,0.421066,0.867496,pseudo
0.742574,-0.004982,1.2489,-0.2257,-27.16,17.68,0.073684,17.857143,5.6,-0.016904,0.493548,0.145449,0.420008,1.202018,0.850846,0.3831,0.174377,0.035907,0.338446,3.790881,pseudo
0.227723,-0.005511,-1.023,0.613,-36.02,15.02,0.08642,34.615385,5.2,-0.017168,0.30519,0.097966,0.346775,0.852486,0.613968,0.36395,0.263644,0.112147,0.283733,1.090435,pseudo
0.09901,-0.007438,-2.4244,2.7922,-42.22,12.14,0.109375,21.73913,4.6,-0.020696,0.799355,0.287288,1.109959,2.842656,2.592076,0.327674,0.347826,0.026297,0.470738,2.086594,pseudo
0.405941,-0.004431,0.0513,0.2709,-43.24,12.8,0.117647,17.391304,5,-0.01507,0.18494,0.054391,0.183365,0.449101,0.32628,0.395703,0.201306,0.034502,0.26157,5.70848,pseudo
0.118812,-0.005589,-0.975,0.8167,-31.866667,10.633333,0.148515,10.344828,4.833333,-0.01947,0.567273,0.162864,0.683277,1.332252,1.365064,0.418254,0.271322,0.053108,0.460458,4.663595,pseudo
0.009901,-0.007415,-2.9086,1.5698,-48.775,16.325,0.164557,23.076923,6.5,-0.022526,0.783896,0.25798,1.226772,2.293435,1.983232,0.371144,0.250048,0.021143,0.375799,4.174662,pseudo
0.722772,-0.00475,0.2577,0.6534,-49.516667,11.816667,0.060606,25,3.333333,-0.015674,0.276875,0.083893,0.268045,0.702728,0.410697,0.472854,0.20248,0.061569,0.166712,0.01873,pseudo
0.475248,-0.005205,0.7239,0.2272,-52.48,14.16,0.060606,5,4,-0.017174,0.236875,0.071773,0.217869,0.601206,0.290349,0.399221,0.106241,0.014764,0.319382,0.752268,pseudo
0.861386,-0.005022,0.9013,0.3948,-54.64,13.42,0.064935,25,5,-0.015467,0.191067,0.062039,0.17093,0.544971,0.562336,0.331192,0.37629,0.026102,0.50145,0.164299,pseudo
0.485149,-0.005794,0.5147,-0.0762,-49.76,13.9,0.050847,22.222222,3.6,-0.018991,0.280702,0.085642,0.260135,0.720117,0.448166,0.382348,0.217024,0.022189,0.257223,1.109258,pseudo
0.564356,-0.004616,0.1419,1.6586,-38.7,21.55,0.141176,20,7.5,-0.013078,0.321205,0.113353,0.31419,1.091791,0.685627,0.39481,0.356353,0.030934,0.290505,3.119584,pseudo
0.435644,-0.004801,-0.3417,1.593,-43.3,11.866667,0.117647,9.090909,3.666667,-0.014837,0.453485,0.146702,0.481074,1.28466,0.745128,0.387279,0.263492,0.032535,0.235552,1.905727,pseudo
0.564356,-0.00426,0.4604,0.8765,-23.771429,9.671429,0.1,16.666667,4.285714,-0.0142,0.290408,0.087122,0.271109,0.72602,0.511158,0.40536,0.190381,0.068339,0.32083,4.341452,pseudo
0.326733,-0.005251,-0.736,-0.313,-49.28,14.16,0.105882,18.181818,4.4,-0.020285,0.595783,0.154189,0.671006,1.23504,0.998594,0.455229,0.210744,0.043005,0.27972,2.917265,pseudo
0.19802,-0.005082,-1.0357,1.4065,-48.85,17.8,0.146341,4,6.25,-0.016667,0.550625,0.167886,0.654031,1.411135,0.962786,0.413683,0.247309,0.063291,0.325766,1.918356,pseudo
0.217822,-0.004829,-0.6602,2.4314,-43.883333,11.883333,0.178218,9.375,5.333333,-0.015244,0.268317,0.085003,0.29693,0.732306,0.66583,0.437222,0.227632,0.033217,0.278551,4.024863,pseudo
0.069307,-0.004711,-0.9079,1.1125,-39.5,10.183333,0.068493,4.761905,3.5,-0.016378,0.011408,0.003282,0.012989,0.026869,0.022286,0.413261,0.197193,0.012633,0.450559,0.999711,pseudo
0.158416,-0.006692,-1.5483,2.0035,-26.571429,10.6,0.11236,9.677419,4.428571,-0.019212,0.304828,0.106171,0.358099,1.004705,0.488707,0.372869,0.200728,0.033861,0.44824,1.159221,pseudo
0.772277,-0.005412,0.3214,0.9299,-45,13.72,0.075949,22.222222,5.4,-0.015834,0.253117,0.086515,0.244304,0.79999,0.682348,0.350334,0.410071,0.030958,0.316895,1.71772,pseudo
0.267327,-0.007076,-0.9492,0.0098,-29.4,12.583333,0.06,9.090909,5.5,-0.021442,0.416939,0.13759,0.449597,1.226291,0.980396,0.340128,0.26654,0.028138,0.487934,1.6446,pseudo
0.277228,-0.004954,0.3721,-0.8655,-44.725,19.725,0.08,15,5,-0.018577,0.256849,0.068502,0.245368,0.55047,0.395388,0.43561,0.2261,0.006739,0.150451,1.596782,pseudo
0.148515,-0.0052,-1.3742,0.6675,-33.45,11.516667,0.088889,7.407407,4.5,-0.017334,0.579432,0.17383,0.671256,1.44858,1.33295,0.391684,0.141671,0.011845,0.429413,2.723105,pseudo
0.019802,-0.00782,-3.4517,2.4575,-45.3,25.533333,0.172414,15,6.666667,-0.022673,0.8675,0.299114,1.654091,2.794781,2.70861,0.32837,0.627758,0.001448,0.646579,3.005846,pseudo
0.237624,-0.005897,-0.9197,1.2272,-43.38,13.08,0.067416,25,4.6,-0.022815,0.322874,0.083431,0.353365,0.668199,0.853903,0.378413,0.24498,0.015738,0.366318,2.066081,pseudo
0.445545,-0.004551,-0.4406,0.9167,-49.66,13.86,0.12,0,4.2,-0.016251,0.369041,0.103332,0.398358,0.83873,0.57952,0.448765,0.192836,0.025366,0.237748,2.884076,pseudo
0.217822,-0.005218,-0.7684,1.4704,-44.633333,11.816667,0.093333,8.333333,4,-0.016305,0.369178,0.118137,0.401719,1.025495,0.786893,0.363019,0.315948,0.049639,0.382933,0.999216,pseudo
0.643564,-0.004756,0.5353,-0.556,-52.5,11.316667,0.082353,13.636364,3.666667,-0.018374,0.455301,0.117832,0.421286,0.943825,0.838708,0.438638,0.133597,0.032199,0.393609,1.993032,pseudo
0.217822,-0.005032,0.0165,1.6957,-54.433333,25.633333,0.105263,15.789474,6.333333,-0.015096,0.215636,0.071872,0.215127,0.64678,0.363156,0.356357,0.219384,0.008338,0.235494,3.613503,pseudo
0.019802,-0.007768,-4.9484,2.4675,-46.15,16.6,0.15873,18.181818,5.5,-0.022248,0.860328,0.300426,1.536567,2.852546,1.798589,0.28773,0.450148,0.004011,0.436847,3.117687,pseudo
0.138614,-0.005048,-0.9946,2.2256,-33.275,9.2,0.149425,13.793103,3.625,-0.015142,0.427529,0.142496,0.517769,1.282332,0.901491,0.38235,0.36418,0.034046,0.377605,2.713732,pseudo
0.455446,-0.00451,-0.1268,0.6372,-49.05,16.125,0.037037,9.52381,5.25,-0.017394,0.354937,0.092035,0.360116,0.737301,0.862357,0.472093,0.359978,0.051624,0.518456,1.413335,pseudo
0.079208,-0.006938,-1.2747,0.3079,-38.44,13.38,0.081395,14.285714,5.6,-0.02131,0.473452,0.154156,0.544483,1.357375,0.928731,0.360894,0.259299,0.013669,0.300582,3.469789,pseudo
0.009901,-0.007282,-3.5353,2.2277,-83.533333,24.833333,0.101449,34.615385,8.666667,-0.019326,0.597463,0.225124,0.87163,2.424767,2.069629,0.279904,0.572008,0.004995,0.386533,3.341483,pseudo
0.207921,-0.005774,-1.0102,0.7657,-56.275,17.45,0.112676,33.333333,6,-0.017083,0.438116,0.148083,0.50892,1.35221,1.105505,0.343272,0.293306,0.026994,0.32495,5.320812,pseudo
0.455446,-0.004101,-0.0914,0.8885,-41.916667,11.35,0.09901,11.111111,4.5,-0.015339,0.328687,0.087858,0.332615,0.706246,0.514354,0.520272,0.161926,0.0548,0.469286,2.978773,pseudo
0.60396,-0.004584,0.4602,0.246,-38.283333,10.85,0.134021,25,4.666667,-0.015879,0.295789,0.085394,0.272856,0.699928,0.559721,0.426251,0.201373,0.103962,0.27544,5.828384,pseudo
0.09901,-0.005658,-0.864,0.3117,-43.22,13.56,0.075,16,5,-0.018109,0.183333,0.057292,0.204412,0.488889,0.338083,0.388154,0.172086,0.033225,0.350616,1.144071,pseudo
0.059406,-0.006526,-2.0761,1.6802,-50.68,12,0.182927,7.142857,5.6,-0.019113,0.574625,0.196234,0.741373,1.812697,1.742814,0.323735,0.334333,0.002577,0.392184,4.964883,pseudo
0.039604,-0.004094,-1.7663,0.7731,-53.08,11.72,0.105263,4.545455,4.4,-0.017676,0.656559,0.152059,0.866225,1.223098,1.139124,0.531059,0.253614,0.056245,0.314276,1.865554,pseudo
0.425743,-0.005404,-0.5101,1.5212,-24.7,16.04,0.138298,9.677419,5.2,-0.019538,0.156739,0.043354,0.165965,0.350804,0.276763,0.382547,0.268051,0.061463,0.304716,2.720322,pseudo
0.009901,-0.005562,-2.531,0.8385,-44.2,15.64,0.102041,12,5,-0.021797,0.675208,0.172246,0.959751,1.378539,1.025672,0.4658,0.150429,0.074012,0.398538,2.316845,pseudo
0.465347,-0.005369,-0.5892,0.6607,-31.257143,10.585714,0.112245,13.333333,4.285714,-0.01754,0.383438,0.11737,0.416235,0.988751,0.873766,0.419274,0.332066,0.01952,0.413727,4.397042,pseudo
0.326733,-0.00456,0.2794,0.5976,-42.333333,11.766667,0.114583,10.714286,4.666667,-0.015635,0.393191,0.114694,0.381164,0.943811,0.824496,0.390046,0.229725,0.06791,0.462268,4.226355,pseudo
0.267327,-0.005036,-0.2762,-0.0594,-35.62,13.22,0.10101,10.714286,5.6,-0.017808,0.348969,0.098688,0.359882,0.803336,0.530427,0.386466,0.245008,0.032582,0.329011,2.809273,pseudo
0.019802,-0.005476,-2.4429,1.5919,-50.675,16.675,0.070423,10,5,-0.019436,0.644493,0.181554,0.875392,1.476163,1.250769,0.446965,0.195299,0.006221,0.697395,1.759276,pseudo
0.722772,-0.005704,0.3409,0.1802,-45.883333,11.883333,0.075269,23.333333,5,-0.017683,0.182527,0.058883,0.175901,0.514452,0.306224,0.333643,0.221005,0.033387,0.390898,4.260151,pseudo
0.039604,-0.00651,-2.4177,3.2072,-48.85,20.2,0.123711,24.324324,9.25,-0.017066,0.544105,0.207522,0.682257,2.293867,1.11102,0.29119,0.306586,0.016727,0.448573,3.76391,pseudo
0.683168,-0.005467,0.1911,0.233,-41.72,13.94,0.088235,13.636364,4.2,-0.017701,0.285455,0.088148,0.278047,0.746482,1.080187,0.3792,0.524744,0.004035,0.204082,1.765351,pseudo
0.089109,-0.005302,-2.5989,0.7711,-55.56,13.66,0.096386,18.181818,4.4,-0.020006,0.662346,0.175588,0.973238,1.409846,1.325975,0.460958,0.372067,0.033689,0.726337,1.135085,pseudo
0.069307,-0.0066,-2.1676,2.7761,-71,21.3,0.133333,21.428571,7,-0.017677,0.040548,0.015137,0.053203,0.160016,0.08451,0.304442,0.180198,0.001375,0.461938,3.77951,pseudo
0.39604,-0.005052,0.1988,0.8777,-36.214286,10.071429,0.113636,19.230769,3.714286,-0.017096,0.204767,0.060509,0.197443,0.500654,0.302074,0.456819,0.141909,0.051663,0.174781,1.611945,pseudo
0.693069,-0.004851,-0.1253,-0.5262,-45.22,13.02,0.08,23.809524,4.2,-0.017323,0.312055,0.087375,0.317899,0.709215,0.511473,0.426122,0.212214,0.027388,0.273715,1.67777,pseudo
0.039604,-0.007177,-2.4221,2.7335,-39.9,13.26,0.202128,14.705882,6.8,-0.019841,0.852826,0.308467,1.165747,3.083247,1.933693,0.322835,0.376413,0.018582,0.434033,10.12041,pseudo
0.089109,-0.00497,-1.1818,0.8008,-36.433333,10.75,0.141026,4.545455,3.666667,-0.017619,0.450658,0.127131,0.543318,1.034093,0.9589,0.448798,0.307256,0.011613,0.354638,3.010562,pseudo
0.059406,-0.006643,-2.4157,2.6492,-32.14,17.18,0.14,5.555556,7.2,-0.018452,0.682959,0.245865,0.85541,2.43914,1.910749,0.281131,0.561333,0.01021,0.43916,5.484318,pseudo
0.366337,-0.005954,-0.1734,0.4715,-38.7,15.36,0.059701,13.636364,4.4,-0.018131,0.338,0.110999,0.344276,0.984848,0.483855,0.363224,0.213738,0.024037,0.435209,2.186295,pseudo
0.118812,-0.005903,-1.51,0.9006,-59.7,17.225,0.089286,33.333333,4.5,-0.018365,0.585,0.188019,0.71697,1.637738,1.198618,0.37849,0.103753,0.008905,0.401497,1.982168,pseudo
0.178218,-0.005726,-1.0773,0.9313,-29.114286,10.7,0.078431,20,4.285714,-0.019467,0.406275,0.119485,0.464386,0.986582,0.562323,0.434907,0.13467,0.021922,0.313954,3.579536,pseudo
0.029703,-0.007265,-3.378,1.4967,-57.95,15.575,0.140625,14.285714,5.25,-0.022144,0.820645,0.269254,1.24478,2.386984,2.218907,0.300329,0.36739,0.012969,0.481867,1.927856,pseudo
0.049505,-0.005949,-1.5463,0.8262,-33.92,13.12,0.098901,37.931034,5.8,-0.018669,0.380674,0.121321,0.484621,1.049846,0.994509,0.384849,0.366902,0.041396,0.300811,3.095082,pseudo
0.009901,-0.006959,-3.0867,0.4175,-38.76,12.72,0.117647,10,6,-0.023658,0.83451,0.245429,1.270982,2.026493,1.60338,0.377952,0.328684,0.016031,0.533328,5.370626,pseudo
0.039604,-0.006979,-1.7899,2.3757,-56.66,13.48,0.109756,20,6,-0.019073,0.610875,0.223519,0.75958,2.277685,1.194062,0.295496,0.265178,0.009522,0.563699,1.995819,pseudo
0.089109,-0.00528,-1.5024,1.0928,-43.54,12.68,0.14433,16,5,-0.020491,0.688526,0.177433,0.911592,1.420814,1.622987,0.450209,0.219279,0.073688,0.677566,6.752731,pseudo
0.752475,-0.004712,0.2793,1.936,-25.571429,9.671429,0.126316,9.677419,4.428571,-0.014437,0.239032,0.077996,0.230127,0.688061,0.404433,0.385217,0.1985,0.055571,0.316019,3.730678,pseudo
0.069307,-0.006134,-1.4179,2.487,-58.4,23.066667,0.152542,14.285714,7,-0.017231,0.589825,0.209919,0.738415,2.046581,1.382543,0.373734,0.320636,0.029991,0.295757,1.389578,pseudo
0.524752,-0.005658,0.099,1.2302,-59.9,16.15,0.121622,26.923077,6.5,-0.0161,0.33473,0.117624,0.329471,1.126278,0.959331,0.320249,0.340086,0.030331,0.40411,1.91894,pseudo
0.19802,-0.004473,1.0607,-1.323,-44.72,12.56,0.113636,27.272727,5.2,-0.015136,0.205,0.060577,0.174558,0.501222,0.344813,0.447645,0.211497,0.010665,0.270109,1.941413,pseudo
0.039604,-0.006811,-2.0565,1.8484,-55.3,14.2,0.164384,4.166667,4.8,-0.020719,0.831972,0.273552,1.152884,2.429824,1.431071,0.384713,0.286306,0.02919,0.399517,3.927284,pseudo
0.059406,-0.006799,-1.8237,0.8995,-60.975,17.05,0.073171,11.538462,6.5,-0.021445,0.65775,0.208573,0.809431,1.798114,1.141889,0.354307,0.137434,0.049429,0.540099,1.450643,pseudo
0.207921,-0.004714,-0.3567,0.592,-51.6,16.65,0.063291,26.086957,5.25,-0.017736,0.277662,0.073803,0.292983,0.592789,0.594086,0.451154,0.157715,0.058713,0.376164,1.325325,pseudo
0.435644,-0.004792,0.1053,2.8561,-25.6,8.3625,0.147059,8.823529,4.25,-0.014375,0.4747,0.158218,0.468274,1.423815,0.842737,0.429107,0.195663,0.033057,0.376234,3.12083,pseudo
0.009901,-0.006896,-2.6871,1.7843,-38.433333,11.133333,0.117021,21.212121,5.5,-0.019644,0.720109,0.25283,0.931759,2.418095,1.6153,0.328048,0.211608,0.015891,0.453853,2.121211,pseudo
0.049505,-0.006675,-4.0178,1.3965,-44.4,19.1,0.123457,11.538462,6.5,-0.020797,0.734051,0.23563,1.129239,2.050421,1.411096,0.419004,0.325201,0.020458,0.359227,2.062543,pseudo
0.247525,-0.006484,-0.4159,0.4096,-31.866667,10.916667,0.054945,13.333333,5,-0.019667,0.700222,0.230863,0.733563,2.055849,1.204694,0.353812,0.279603,0.011398,0.432231,0.935683,pseudo
0.346535,-0.00376,0.1519,0.91,-34.728571,8.842857,0.132653,11.111111,3.857143,-0.01365,0.206875,0.056994,0.201379,0.460746,0.388546,0.449658,0.26605,0.06296,0.325328,4.467186,pseudo
0.584158,-0.004274,-0.4195,1.1454,-52.3,14.14,0.098039,13.333333,6,-0.014533,0.2894,0.085113,0.307225,0.702768,0.423366,0.432212,0.187398,0.027012,0.316297,3.925223,pseudo
0.732673,-0.004898,0.853,-0.1846,-29.466667,12.133333,0.11,20.689655,5,-0.016327,0.408367,0.12251,0.371618,1.020918,0.74121,0.367304,0.193789,0.063298,0.321177,4.255389,pseudo
0.118812,-0.005773,-0.8169,0.9963,-44.65,10.316667,0.10101,13.333333,5,-0.019051,0.52732,0.159778,0.586387,1.338375,1.103689,0.356685,0.370192,0.030411,0.63744,4.116883,pseudo
0.168317,-0.005614,-1.2591,0.821,-33.875,18.325,0.112676,14.285714,5.25,-0.018978,0.401449,0.118749,0.49771,0.982981,0.789156,0.394482,0.323627,0.046696,0.416036,4.974708,pseudo
0.19802,-0.005523,-0.9185,0.6897,-103.233333,23.166667,0.083333,13.043478,7.666667,-0.017289,0.412286,0.131684,0.467431,1.141433,0.77381,0.372578,0.233611,0.095905,0.387105,1.667747,pseudo
0.019802,-0.005811,-3.3444,2.4114,-42.78,11.78,0.126761,13.043478,4.6,-0.017939,0.834058,0.270151,1.333166,2.368137,1.549372,0.388637,0.281637,0.022763,0.392095,2.011615,pseudo
0.009901,-0.006667,-1.5631,1.9885,-47.34,14.2,0.15,21.212121,6.6,-0.020202,0.676531,0.223255,0.878388,1.989796,2.341009,0.309471,0.522233,0.009842,0.483202,5.460383,pseudo
0.267327,-0.005434,-1.2696,-1.1066,-41.85,11.65,0.127451,25.925926,4.5,-0.020525,0.2391,0.06329,0.287665,0.508075,0.524807,0.415115,0.252418,0.091174,0.240602,4.676579,pseudo
0.158416,-0.005711,-1.1674,1.4612,-37.775,17.175,0.113924,23.076923,6.5,-0.017352,0.275195,0.090567,0.324395,0.805134,0.521365,0.409399,0.315094,0.031045,0.412229,3.616542,pseudo
0.881188,-0.004173,0.7988,1.1371,-29.471429,9.7,0.134021,23.333333,4.285714,-0.013496,0.181263,0.056065,0.157548,0.475257,0.330659,0.444088,0.193574,0.062565,0.381502,5.66269,pseudo
0.178218,-0.005425,-0.4054,1.5471,-26.8125,9.0375,0.147059,14.705882,4.25,-0.016276,0.5655,0.188481,0.598683,1.696161,1.199934,0.37145,0.322353,0.024508,0.265159,4.578423,pseudo
0.287129,-0.005384,-0.2739,1.409,-56.075,16.625,0.115385,18.518519,6.75,-0.015556,0.348947,0.120806,0.365206,1.134419,0.979183,0.324805,0.42368,0.024442,0.376008,3.670947,pseudo
0.168317,-0.00415,-0.3792,0.3893,-50.24,14.08,0.102273,14.285714,4.2,-0.017392,0.53686,0.128095,0.571352,1.026895,0.854535,0.497374,0.12242,0.046282,0.278481,4.140613,pseudo
0.128713,-0.005334,-1.1303,1.5279,-42.4,10.2,0.121951,3.846154,3.714286,-0.01682,0.34125,0.10821,0.398978,0.932887,0.579678,0.398327,0.189814,0.07618,0.431529,3.399228,pseudo
0.089109,-0.0065,-0.8856,2.0729,-45.56,16.78,0.105263,18.518519,5.4,-0.018298,0.516351,0.18346,0.576276,1.784213,1.1095,0.355765,0.305463,0.038191,0.34192,2.169238,pseudo
0.059406,-0.005645,-1.871,0.9069,-42.742857,9.828571,0.128713,6.896552,4.142857,-0.019655,0.721584,0.207167,0.969805,1.694655,1.250696,0.448962,0.182938,0.032604,0.44648,2.55026,pseudo
0.257426,-0.004183,-0.972,1.3875,-30.3,14.52,0.081395,13.043478,4.6,-0.015637,0.430357,0.115077,0.487945,0.925101,0.609879,0.434697,0.152995,0.024432,0.200011,2.08577,pseudo
0.475248,-0.004775,-0.4379,1.1345,-37.12,14.6,0.135802,16,5,-0.015472,0.445949,0.13762,0.476583,1.164967,0.732816,0.484206,0.226186,0.024641,0.263262,3.802293,pseudo
0.663366,-0.003425,0.4861,1.2174,-40.1,13.36,0.151515,10.344828,5,-0.013566,0.136804,0.034543,0.125037,0.276372,0.346555,0.397957,0.370911,0.064248,0.508754,3.311156,pseudo
0.267327,-0.005394,-0.9934,2.4545,-41.466667,12.533333,0.179104,17.391304,3.833333,-0.01571,0.237846,0.081653,0.284596,0.758922,0.902913,0.394088,0.420178,0.030176,0.327137,4.782004,pseudo
0.643564,-0.004708,0.4036,2.1723,-47.45,16.525,0.107143,10.714286,7,-0.014126,0.250122,0.083366,0.238271,0.750216,0.435144,0.377951,0.241493,0.071425,0.521686,1.437549,pseudo
0.524752,-0.005438,-0.2416,1.2012,-82.833333,22.133333,0.116667,25,6.666667,-0.016314,0.417241,0.139067,0.435593,1.251474,0.790267,0.388348,0.228425,0.023228,0.304631,3.733567,pseudo
0.960396,-0.005446,0.6397,0.6525,-37.533333,10.883333,0.053333,8.695652,3.833333,-0.01776,0.227945,0.069911,0.211544,0.589615,0.296621,0.411172,0.134145,0.041722,0.277569,1.63101,pseudo
0.445545,-0.003981,-0.0157,-0.1452,-39.88,16.3,0.09901,7.692308,5,-0.016079,0.28697,0.071025,0.287718,0.568257,0.434254,0.466487,0.18372,0.055863,0.291708,3.537554,pseudo
0.009901,-0.006822,-2.5025,0.9985,-42.425,20.975,0.112903,26.315789,5,-0.021147,0.810167,0.26136,1.276843,2.283446,1.325506,0.406636,0.08699,0.002613,0.419368,3.190738,pseudo
0.089109,-0.004775,-2.0891,1.9652,-39.371429,8.442857,0.104167,14.285714,4,-0.016374,0.575106,0.167759,0.757564,1.380476,1.554039,0.421799,0.261891,0.033101,0.513378,2.475877,pseudo
0.089109,-0.004801,-1.8259,1.4798,-55.2,14.16,0.158537,8.695652,4.6,-0.017114,0.603875,0.169387,0.812235,1.375569,2.193397,0.436537,0.359635,0.057457,0.649849,3.91161,pseudo
0.683168,-0.004538,0.6651,-0.4983,-47.325,15.5,0.098765,9.090909,5.5,-0.016709,0.334304,0.090797,0.302984,0.731838,0.603983,0.479355,0.087488,0.063356,0.438103,2.292551,pseudo
0.049505,-0.006636,-3.3801,1.2565,-25.471429,8.514286,0.131313,13.333333,4.285714,-0.021902,0.67732,0.205228,1.03836,1.719085,1.191149,0.387037,0.270181,0.041475,0.453057,2.450405,pseudo
0.336634,-0.00466,-0.2536,1.2743,-31.971429,10.657143,0.13,17.241379,4.142857,-0.016067,0.331327,0.096085,0.343377,0.788873,0.541351,0.464568,0.232587,0.041282,0.396909,5.063748,pseudo
0.188119,-0.005539,-0.4395,0.0584,-40.04,12.28,0.090909,20.689655,5.8,-0.018911,0.271753,0.079596,0.287887,0.65609,0.379006,0.450901,0.113424,0.060299,0.256346,2.120428,pseudo
0.851485,-0.00525,0.4161,-1.5513,-51.5,17.725,0.065789,18.181818,5.5,-0.018136,0.203514,0.058917,0.195078,0.483405,0.380791,0.378931,0.237105,0.02693,0.230921,0.894716,pseudo
0.881188,-0.004104,0.636,-1.9176,-102.666667,24.166667,0.094118,19.047619,7,-0.016615,0.241084,0.059572,0.213917,0.47664,0.535084,0.458227,0.279387,0.064348,0.318002,5.205761,pseudo
0.237624,-0.004909,0.0862,0.0216,-43.5,19.825,0.078652,24,6.25,-0.017476,0.373793,0.104998,0.370369,0.853019,0.566998,0.417207,0.166264,0.035372,0.264178,3.922528,pseudo
0.009901,-0.007405,-2.9921,0.707,-49.18,12.86,0.121951,12,5,-0.024287,0.657,0.200319,0.91673,1.683752,1.38788,0.352678,0.409913,0.041177,0.543158,5.315254,pseudo
0.772277,-0.004981,0.5093,-0.7618,-22.342857,9.342857,0.078652,4.166667,3.428571,-0.01847,0.202644,0.054653,0.191475,0.439956,0.36178,0.416535,0.254428,0.036381,0.389247,1.962982,pseudo
0.089109,-0.00389,-1.5726,0.1094,-48.84,15.28,0.102273,0,4,-0.017113,0.492326,0.111906,0.648771,0.902687,0.772462,0.497705,0.192436,0.037791,0.374393,2.623666,pseudo
0.009901,-0.009095,-3.4699,1.5863,-46.75,19.525,0.144578,13.333333,7.5,-0.025165,0.915309,0.330793,1.331899,3.301979,3.778411,0.290214,0.579962,0.003057,0.597373,3.474792,pseudo
0.118812,-0.006649,-1.6589,0.4954,-33.242857,10.914286,0.076923,10,4.285714,-0.020168,0.51573,0.170036,0.600787,1.514182,1.002992,0.36617,0.320241,0.014393,0.437732,2.014062,pseudo
0.29703,-0.005562,-0.3185,1.5089,-33.342857,8.814286,0.157895,12,3.571429,-0.016908,0.59473,0.195607,0.625433,1.737959,1.116113,0.390136,0.270091,0.047816,0.299796,1.757727,pseudo
0.039604,-0.005149,-2.4838,1,-46.74,15.1,0.09901,14.814815,5.4,-0.019263,0.592828,0.158463,0.796668,1.273804,1.350511,0.423966,0.282688,0.021882,0.509637,2.871776,pseudo
0.168317,-0.00609,-1.0976,0.926,-43.78,12.42,0.060606,23.809524,4.2,-0.019137,0.460938,0.14667,0.521063,1.267705,0.680787,0.394589,0.106327,0.008182,0.170271,1.814805,pseudo
0.09901,-0.006254,-1.1276,1.006,-28.983333,11.616667,0.139785,16.666667,5,-0.019391,0.493516,0.159208,0.562616,1.390971,1.180246,0.318855,0.416782,0.034255,0.397468,4.532428,pseudo
0.574257,-0.005821,-0.7396,0.4825,-31.95,12.533333,0.10101,10,5,-0.019209,0.471649,0.14291,0.511984,1.19708,0.803054,0.378333,0.314253,0.007161,0.238391,3.156948,pseudo
0.356436,-0.004866,-0.1608,0.9124,-31.933333,11.266667,0.10101,16.666667,5,-0.016054,0.27866,0.084434,0.284231,0.707258,0.571974,0.40476,0.263019,0.088896,0.311342,2.091747,pseudo
0.831683,-0.00434,0.9381,1.1047,-29.971429,10.214286,0.107843,21.875,4.571429,-0.013835,0.2414,0.075727,0.205528,0.64788,0.36731,0.41106,0.168579,0.048878,0.369556,3.240951,pseudo
0.089109,-0.004667,-1.4036,0.8179,-33.766667,11.483333,0.141176,0,3.666667,-0.018031,0.736747,0.19067,0.964273,1.527253,5.438692,0.453908,0.475656,0.043856,0.155316,4.082981,pseudo
0.039604,-0.006195,-2.0468,1.458,-50.225,18.45,0.144444,14.285714,7,-0.019911,0.534318,0.166226,0.723171,1.414288,2.238741,0.383199,0.400629,0.031335,0.509093,4.810067,pseudo
0.217822,-0.005271,-0.0639,0.6715,-25.485714,9,0.123711,6.896552,4.142857,-0.017632,0.523789,0.156613,0.528459,1.302959,0.921172,0.435084,0.226764,0.049789,0.393124,4.419386,pseudo
0.049505,-0.006112,-2.3328,2.2667,-32.65,11.116667,0.2,15.151515,5.5,-0.017595,0.605269,0.21027,0.860006,1.983187,1.431508,0.322736,0.38985,0.016515,0.455204,7.94079,pseudo
0.009901,-0.005352,-2.3049,2.3187,-25.9,10.928571,0.181818,9.375,4.571429,-0.016557,0.780202,0.252161,1.170268,2.206454,2.193945,0.3668,0.517019,0.016813,0.527996,8.818688,pseudo
0.376238,-0.005545,-0.6484,1.6397,-35.35,21.15,0.142857,26.086957,5.75,-0.016878,0.543824,0.1787,0.610166,1.586416,1.43954,0.343436,0.353303,0.027555,0.460621,2.123141,pseudo
0.435644,-0.004485,-0.655,1.1574,-45.92,12.26,0.1625,0,4.6,-0.015599,0.334359,0.096128,0.37319,0.786727,0.551531,0.445732,0.209977,0.0691,0.447272,4.552729,pseudo
