@relation dataset

@attribute G+C numeric
@attribute MFEI1 numeric
@attribute MFEI2 numeric
@attribute dG numeric
@attribute dQ numeric
@attribute dF numeric
@attribute ZD numeric
@attribute EAFE numeric
@attribute Diff numeric
@attribute dS numeric
@attribute dS/L numeric
@attribute Avg_Bp_Stem numeric
@attribute |A-U|/L numeric
@attribute |G-C|/L numeric
@attribute |G-U|/L numeric
@attribute (A-U)/stems numeric
@attribute (G-C)/stems numeric
@attribute (G-U)/stems numeric
@attribute MFEI3 numeric
@attribute MFEI4 numeric
@attribute Diversity numeric
@attribute tri1 numeric
@attribute tri2 numeric
@attribute tri3 numeric
@attribute tri4 numeric
@attribute loops numeric
@attribute dustmasker numeric
@attribute translation numeric
@attribute CLASS {0,1}

@data
51.72,-0.006133023975251353,-0.1586206896551724,-0.3172,0.2326,1.000000,0.0511,-0.3498275862068965,0.032586206896551735,-521.7,-8.994827586206897,8.0,0.1206896551724138,0.15517241379310345,0.0,21.875,28.125,0.0,-0.1057471264367816,-1.15,5.42,0.0526315789474,0.0877192982456,0.0701754385965,0.105263157895,0.0,0.0,0.344827586207,0
37.74,-0.009348171701112877,-0.17641509433962263,-0.3528,0.0293,1.000000,0.0526,-0.3616981132075472,0.008867924528301933,-415.9,-7.847169811320755,9.0,0.18867924528301888,0.11320754716981132,0.03773584905660377,27.77777777777778,16.666666666666668,5.555555555555555,-0.11761006289308175,-1.0388888888888888,0.66,0.134615384615,0.153846153846,0.0961538461538,0.0769230769231,0.0,0.0,0.339622641509,0
51.72,-0.008134184068058778,-0.10517241379310345,-0.4207,0.0599,0.381966,0.0327,-0.4397701149425287,0.019080459770114903,-807.0,-9.275862068965518,7.75,0.11494252873563218,0.20689655172413793,0.034482758620689655,8.064516129032258,14.516129032258064,2.4193548387096775,-0.08413793103448276,-1.1806451612903226,2.275,0.0813953488372,0.127906976744,0.127906976744,0.093023255814,0.0,0.0,0.333333333333,0
52.54,-0.007148838979824895,-0.188135593220339,-0.3756,0.1173,1.000000,0.0404,-0.39610169491525427,0.0205084745762712,-435.9,-7.388135593220339,9.0,0.1016949152542373,0.11864406779661017,0.0847457627118644,16.666666666666668,19.444444444444443,13.88888888888889,-0.12542372881355932,-1.231111111111111,2.065,0.051724137931,0.120689655172,0.155172413793,0.0862068965517,0.0,0.0,0.338983050847,0
45.45,-0.006567656765676567,-0.07462121212121212,-0.2985,0.1041,0.381966,0.0471,-0.3162121212121212,0.017727272727272755,-579.7,-8.783333333333333,6.0,0.18181818181818182,0.13636363636363635,0.045454545454545456,12.5,9.375,3.125,-0.05969696969696969,-0.8208333333333333,2.92,0.107692307692,0.123076923077,0.107692307692,0.123076923077,0.0,0.0,0.333333333333,0
67.86,-0.004653698791629826,-0.10515873015873016,-0.3158,0.2803,0.585786,0.0318,-0.3355952380952381,0.019761904761904765,-645.8,-7.688095238095237,7.0,0.047619047619047616,0.19047619047619047,0.011904761904761904,6.349206349206349,25.396825396825395,1.5873015873015872,-0.07886904761904762,-1.2633333333333334,7.235,0.0240963855422,0.0361445783133,0.10843373494,0.10843373494,0.0,0.0941176470588,0.333333333333,0
48.10,-0.005525987525987526,-0.05316455696202531,-0.2658,0.1325,0.267949,0.0317,-0.2772151898734177,0.011392405063291122,-681.0,-8.620253164556962,4.8,0.12658227848101267,0.13924050632911392,0.0379746835443038,8.333333333333332,9.166666666666668,2.5,-0.044303797468354424,-0.875,3.405,0.0769230769231,0.0897435897436,0.128205128205,0.0897435897436,0.0131578947368,0.0,0.329113924051,0
34.67,-0.006654167868474185,-0.04613333333333334,-0.2307,0.1876,0.267949,0.0397,-0.2492,0.018533333333333343,-595.2,-7.936000000000001,4.4,0.17333333333333334,0.06666666666666667,0.05333333333333334,11.818181818181818,4.545454545454545,3.6363636363636367,-0.03844444444444445,-0.7863636363636364,5.425,0.0945945945946,0.108108108108,0.0675675675676,0.0540540540541,0.0,0.0,0.333333333333,0
40.98,-0.008201561737432896,-0.11202185792349727,-0.3361,0.0792,0.585786,0.0423,-0.3486885245901639,0.012622950819672124,-515.6,-8.452459016393442,6.666666666666667,0.16393442622950818,0.13114754098360656,0.03278688524590164,16.666666666666668,13.333333333333334,3.3333333333333335,-0.08401639344262295,-1.025,1.75,0.116666666667,0.15,0.133333333333,0.1,0.0172413793103,0.0,0.344262295082,0
50.00,-0.007104,-0.11839080459770117,-0.3552,0.0771,0.585786,0.0316,-0.3639655172413793,0.008793103448275828,-482.7,-8.322413793103449,6.333333333333333,0.13793103448275862,0.1724137931034483,0.017241379310344827,14.035087719298247,17.543859649122805,1.7543859649122808,-0.08879310344827587,-1.0842105263157895,1.855,0.0526315789474,0.0526315789474,0.0701754385965,0.0701754385965,0.0,0.0,0.344827586207,0
46.75,-0.005388235294117648,-0.05038961038961039,-0.2519,0.1936,0.267949,0.0373,-0.2710389610389611,0.019090909090909124,-494.6,-6.423376623376623,4.8,0.09090909090909091,0.12987012987012986,0.09090909090909091,5.833333333333334,8.333333333333332,5.833333333333334,-0.04199134199134199,-0.8083333333333332,4.445,0.0394736842105,0.105263157895,0.157894736842,0.0921052631579,0.0,0.0,0.337662337662,0
42.61,-0.00522881952593288,-0.031801242236024846,-0.2228,0.2467,0.152241,0.0317,-0.24434782608695654,0.02156521739130435,-850.9,-7.399130434782609,4.857142857142857,0.14782608695652175,0.11304347826086956,0.034782608695652174,7.142857142857143,5.46218487394958,1.680672268907563,-0.02782608695652174,-0.7535294117647059,8.85,0.0789473684211,0.0877192982456,0.0789473684211,0.0614035087719,0.00892857142857,0.0,0.330434782609,0
56.34,-0.005624778132765353,-0.10563380281690142,-0.3169,0.3660,0.585786,0.0316,-0.33436619718309857,0.017464788732394345,-585.8,-8.250704225352113,7.666666666666667,0.11267605633802817,0.18309859154929578,0.028169014084507043,11.594202898550725,18.840579710144926,2.898550724637681,-0.07922535211267606,-0.9782608695652174,8.455,0.0714285714286,0.1,0.142857142857,0.0857142857143,0.0294117647059,0.0,0.253521126761,0
47.54,-0.007103491796381994,-0.08442622950819673,-0.3377,0.1368,0.381966,0.0633,-0.34524590163934427,0.007540983606557332,-598.1,-9.804918032786885,5.0,0.11475409836065574,0.16393442622950818,0.04918032786885246,8.75,12.5,3.75,-0.06754098360655739,-1.03,3.025,0.1,0.133333333333,0.1,0.0666666666667,0.0,0.0,0.327868852459,0
49.18,-0.00656771045140301,-0.1076502732240437,-0.3230,0.1141,0.585786,0.0403,-0.3357377049180328,0.012786885245901658,-384.7,-6.30655737704918,6.333333333333333,0.11475409836065574,0.14754098360655737,0.04918032786885246,12.280701754385966,15.789473684210527,5.263157894736842,-0.08073770491803278,-1.0368421052631578,2.205,0.0666666666667,0.0666666666667,0.1,0.1,0.0,0.0,0.344262295082,0
54.22,-0.004911471781630395,-0.05325301204819277,-0.2663,0.2992,0.267949,0.0317,-0.2967469879518072,0.030481927710843345,-610.7,-7.3578313253012055,5.6,0.08433734939759036,0.12048192771084337,0.13253012048192772,5.0,7.142857142857143,7.857142857142857,-0.04437751004016064,-0.7892857142857144,8.685,0.0731707317073,0.146341463415,0.158536585366,0.0609756097561,0.0,0.0,0.33734939759,0
54.55,-0.006,-0.06545454545454546,-0.3273,0.1276,0.267949,0.0316,-0.3418181818181818,0.014545454545454558,-716.4,-9.303896103896104,4.8,0.11688311688311688,0.15584415584415584,0.03896103896103896,7.5,10.0,2.5,-0.05454545454545454,-1.05,3.625,0.0657894736842,0.0789473684211,0.105263157895,0.0921052631579,0.0,0.0,0.337662337662,0
42.45,-0.006445229681978798,-0.05471698113207547,-0.2736,0.3953,0.267949,0.0320,-0.30301886792452826,0.02943396226415092,-710.0,-6.69811320754717,7.4,0.1792452830188679,0.12264150943396226,0.04716981132075472,10.27027027027027,7.027027027027027,2.7027027027027026,-0.04559748427672956,-0.7837837837837838,13.855,0.0952380952381,0.133333333333,0.104761904762,0.0857142857143,0.0,0.0,0.339622641509,0
59.65,-0.0076177703269069575,-0.11359649122807017,-0.4544,0.0991,0.381966,0.0316,-0.47824561403508775,0.02385964912280707,-563.3,-9.882456140350877,4.75,0.08771929824561403,0.22807017543859648,0.017543859649122806,6.578947368421052,17.105263157894736,1.3157894736842106,-0.09087719298245614,-1.3631578947368421,2.32,0.0714285714286,0.0535714285714,0.142857142857,0.160714285714,0.0,0.0,0.333333333333,0
55.17,-0.005783940547398949,-0.05316091954022989,-0.3191,0.1821,0.198062,0.0316,-0.3332758620689655,0.014137931034482703,-925.4,-7.977586206896552,5.333333333333333,0.07758620689655173,0.1724137931034483,0.02586206896551724,4.6875,10.416666666666666,1.5625,-0.045566502463054194,-1.156875,7.385,0.0695652173913,0.0869565217391,0.0782608695652,0.0608695652174,0.0,0.0,0.336206896552,0
40.00,-0.0070825,-0.14166666666666666,-0.2833,0.1609,1.000000,0.0362,-0.2983333333333333,0.014999999999999977,-426.6,-7.11,9.5,0.18333333333333332,0.1,0.03333333333333333,28.94736842105263,15.789473684210526,5.2631578947368425,-0.09444444444444444,-0.8947368421052632,3.22,0.118644067797,0.169491525424,0.0847457627119,0.0677966101695,0.0,0.0,0.333333333333,0
35.64,-0.010056116722783389,-0.08960396039603961,-0.3584,0.0826,0.381966,0.0331,-0.3783168316831683,0.01990099009900988,-710.0,-7.02970297029703,8.5,0.1782178217821782,0.10891089108910891,0.04950495049504951,13.235294117647058,8.088235294117647,3.676470588235294,-0.07168316831683169,-1.0647058823529412,3.53,0.11,0.17,0.11,0.07,0.0,0.0,0.158415841584,0
60.19,-0.00679016447914936,-0.05839112343966713,-0.4087,0.2123,0.152241,0.0388,-0.4267961165048544,0.018058252427184462,-990.5,-9.616504854368932,5.142857142857143,0.07766990291262135,0.22330097087378642,0.04854368932038835,3.1746031746031744,9.126984126984127,1.9841269841269842,-0.05109223300970874,-1.1694444444444445,8.06,0.078431372549,0.0980392156863,0.166666666667,0.0882352941176,0.01,0.0,0.339805825243,0
50.00,-0.006138,-0.07672413793103448,-0.3069,0.0538,0.381966,0.0322,-0.31603448275862067,0.009137931034482717,-462.4,-7.972413793103448,4.75,0.1724137931034483,0.13793103448275862,0.017241379310344827,13.157894736842104,10.526315789473685,1.3157894736842106,-0.06137931034482759,-0.9368421052631579,1.165,0.0877192982456,0.0877192982456,0.0701754385965,0.0701754385965,0.0,0.0,0.344827586207,0
69.64,-0.005949167145318782,-0.20714285714285713,-0.4143,0.1169,1.000000,0.0321,-0.4446428571428571,0.030357142857142843,-488.5,-8.723214285714286,10.5,0.10714285714285714,0.25,0.017857142857142856,14.285714285714286,33.333333333333336,2.380952380952381,-0.13809523809523808,-1.1047619047619048,2.92,0.0545454545455,0.109090909091,0.145454545455,0.2,0.0,0.0,0.339285714286,0
40.62,-0.006962087641555884,-0.14140625,-0.2828,0.1698,1.000000,0.0332,-0.3046875,0.021874999999999978,-467.8,-7.309375,9.5,0.125,0.109375,0.0625,21.05263157894737,18.42105263157895,10.526315789473685,-0.09427083333333335,-0.9526315789473685,3.485,0.0793650793651,0.111111111111,0.111111111111,0.0793650793651,0.0,0.0,0.34375,0
43.82,-0.0067617526243724324,-0.0741573033707865,-0.2963,0.2249,0.381966,0.0334,-0.3196629213483146,0.023370786516853915,-628.1,-7.057303370786517,5.75,0.11235955056179775,0.12359550561797752,0.02247191011235955,10.869565217391305,11.956521739130435,2.1739130434782608,-0.0593258426966292,-1.1465217391304348,6.0,0.0568181818182,0.0681818181818,0.0795454545455,0.0681818181818,0.0,0.0,0.269662921348,0
48.89,-0.006645530783391287,-0.10814814814814815,-0.3249,0.1368,0.585786,0.0380,-0.33822222222222226,0.013333333333333365,-752.5,-8.36111111111111,9.666666666666666,0.15555555555555556,0.14444444444444443,0.022222222222222223,16.091954022988507,14.942528735632186,2.2988505747126435,-0.0811111111111111,-1.0082758620689654,3.955,0.0898876404494,0.123595505618,0.101123595506,0.0674157303371,0.0113636363636,0.0,0.333333333333,0
50.94,-0.00892618767177071,-0.22735849056603774,-0.4547,0.0898,1.000000,0.0622,-0.4624528301886793,0.007735849056603776,-454.6,-8.577358490566038,9.0,0.16981132075471697,0.16981132075471697,0.0,25.0,25.0,0.0,-0.15157232704402515,-1.338888888888889,2.025,0.0769230769231,0.0769230769231,0.115384615385,0.115384615385,0.0,0.0,0.339622641509,0
40.79,-0.007291002696739397,-0.059473684210526324,-0.2974,0.1490,0.267949,0.0414,-0.31684210526315787,0.019473684210526275,-652.6,-8.586842105263159,4.8,0.14473684210526316,0.13157894736842105,0.039473684210526314,9.166666666666668,8.333333333333332,2.5,-0.04956140350877194,-0.9416666666666668,4.4,0.04,0.0666666666667,0.12,0.12,0.0,0.0,0.342105263158,0
52.94,-0.005612013600302229,-0.07426470588235294,-0.2971,0.2578,0.381966,0.0356,-0.31985294117647056,0.022794117647058833,-572.0,-8.411764705882353,5.5,0.1323529411764706,0.16176470588235295,0.029411764705882353,10.227272727272727,12.5,2.272727272727273,-0.05941176470588235,-0.9181818181818181,7.06,0.10447761194,0.119402985075,0.10447761194,0.10447761194,0.0,0.0,0.338235294118,0
44.30,-0.0060857787810383755,-0.05392405063291139,-0.2696,0.2492,0.267949,0.0323,-0.29012658227848104,0.020506329113924065,-668.7,-8.464556962025316,5.0,0.11392405063291139,0.13924050632911392,0.06329113924050633,7.2,8.8,4.0,-0.04493670886075949,-0.852,6.23,0.0769230769231,0.115384615385,0.102564102564,0.0641025641026,0.0526315789474,0.0,0.341772151899,0
41.67,-0.006169906407487401,-0.051428571428571435,-0.2571,0.1737,0.267949,0.0338,-0.27416666666666667,0.01702380952380952,-627.4,-7.469047619047619,5.4,0.11904761904761904,0.09523809523809523,0.10714285714285714,7.407407407407407,5.925925925925926,6.666666666666667,-0.042857142857142864,-0.8,4.695,0.0602409638554,0.120481927711,0.120481927711,0.0602409638554,0.0121951219512,0.0,0.333333333333,0
40.70,-0.006058968058968059,-0.08217054263565891,-0.2466,0.1012,0.585786,0.0374,-0.25627906976744186,0.009651162790697655,-485.2,-5.641860465116279,6.666666666666667,0.09302325581395349,0.09302325581395349,0.046511627906976744,13.333333333333334,13.333333333333334,6.666666666666667,-0.06162790697674418,-1.0605,2.3,0.0588235294118,0.105882352941,0.105882352941,0.0588235294118,0.0,0.0,0.337209302326,0
48.48,-0.005501237623762377,-0.08888888888888889,-0.2667,0.1656,0.585786,0.0451,-0.283030303030303,0.016363636363636337,-462.0,-7.0,6.666666666666667,0.12121212121212122,0.16666666666666666,0.015151515151515152,13.333333333333334,18.333333333333332,1.6666666666666667,-0.06666666666666667,-0.8800000000000001,3.65,0.0615384615385,0.0769230769231,0.0615384615385,0.0615384615385,0.0,0.0,0.333333333333,0
47.44,-0.0062689713322091065,-0.07435897435897436,-0.2974,0.2958,0.381966,0.0316,-0.32897435897435895,0.03153846153846155,-624.9,-8.01153846153846,6.25,0.1282051282051282,0.1282051282051282,0.0641025641025641,10.0,10.0,5.0,-0.059487179487179485,-0.9279999999999999,7.775,0.0779220779221,0.142857142857,0.142857142857,0.0779220779221,0.0,0.0,0.333333333333,0
58.06,-0.004610747502583534,-0.08924731182795699,-0.2677,0.2334,0.585786,0.0340,-0.29370967741935483,0.025967741935483863,-467.5,-7.540322580645161,5.666666666666667,0.08064516129032258,0.14516129032258066,0.04838709677419355,9.80392156862745,17.64705882352941,5.882352941176471,-0.06693548387096775,-0.9764705882352942,4.685,0.0819672131148,0.0983606557377,0.0655737704918,0.0983606557377,0.0166666666667,0.0,0.338709677419,0
43.22,-0.003116612679315132,-0.033686440677966105,-0.1347,0.1478,0.381966,0.0579,-0.14694915254237287,0.012288135593220333,-558.1,-4.729661016949152,5.0,0.0847457627118644,0.0847457627118644,0.0,12.5,12.5,0.0,-0.026949152542372883,-0.7945,4.9,0.042735042735,0.042735042735,0.0598290598291,0.0598290598291,0.0,0.0,0.330508474576,0
44.12,-0.006233000906618315,-0.09166666666666666,-0.2750,0.1082,0.585786,0.0338,-0.2952941176470588,0.02029411764705881,-528.1,-7.766176470588236,8.0,0.17647058823529413,0.10294117647058823,0.07352941176470588,16.666666666666668,9.722222222222223,6.944444444444444,-0.06874999999999999,-0.7791666666666667,2.675,0.119402985075,0.208955223881,0.119402985075,0.0597014925373,0.0,0.0,0.338235294118,0
49.06,-0.006883408071748878,-0.11257861635220125,-0.3377,0.2140,0.585786,0.0446,-0.3611320754716981,0.023396226415094378,-499.8,-9.430188679245283,6.666666666666667,0.1320754716981132,0.16981132075471697,0.07547169811320754,11.666666666666666,15.0,6.666666666666667,-0.08443396226415094,-0.8949999999999999,4.48,0.115384615385,0.153846153846,0.153846153846,0.0769230769231,0.0,0.0,0.339622641509,0
38.30,-0.008109660574412533,-0.062127659574468086,-0.3106,0.0963,0.267949,0.0467,-0.32680851063829786,0.016170212765957443,-792.2,-8.427659574468086,6.4,0.19148936170212766,0.11702127659574468,0.031914893617021274,11.25,6.875,1.875,-0.05177304964539007,-0.9125,2.86,0.0860215053763,0.10752688172,0.0967741935484,0.0967741935484,0.0,0.0,0.329787234043,0
43.42,-0.004797328420082911,-0.0692982456140351,-0.2083,0.4424,0.585786,0.0550,-0.23342105263157892,0.0251315789473684,-510.1,-6.711842105263158,6.666666666666667,0.13157894736842105,0.07894736842105263,0.05263157894736842,16.666666666666668,10.0,6.666666666666667,-0.05197368421052632,-0.7915,10.375,0.0933333333333,0.12,0.0666666666667,0.04,0.0,0.0,0.328947368421,0
43.59,-0.005588437715072264,-0.060897435897435896,-0.2436,0.1649,0.381966,0.0607,-0.26,0.016410256410256424,-574.9,-7.37051282051282,6.0,0.16666666666666666,0.11538461538461539,0.02564102564102564,13.541666666666666,9.375,2.0833333333333335,-0.04871794871794872,-0.7916666666666666,4.695,0.103896103896,0.142857142857,0.0779220779221,0.0649350649351,0.0,0.0,0.333333333333,0
48.75,-0.006153846153846154,-0.06,-0.3000,0.2714,0.267949,0.0325,-0.32375,0.023749999999999983,-652.6,-8.1575,5.0,0.1125,0.15,0.05,7.2,9.6,3.2,-0.049999999999999996,-0.96,7.465,0.0886075949367,0.0886075949367,0.0886075949367,0.0759493670886,0.0,0.0,0.3375,0
50.75,-0.005822660098522167,-0.049253731343283584,-0.2955,0.2235,0.198062,0.0328,-0.30791044776119403,0.012388059701492512,-593.3,-8.855223880597014,3.3333333333333335,0.14925373134328357,0.14925373134328357,0.0,8.333333333333334,8.333333333333334,0.0,-0.04221748400852878,-0.99,4.63,0.0606060606061,0.0454545454545,0.0909090909091,0.0757575757576,0.015625,0.0,0.328358208955,0
58.57,-0.00943998634113027,-0.13821428571428573,-0.5529,0.1168,0.381966,0.0703,-0.5698571428571428,0.016999999999999967,-824.1,-11.772857142857143,6.25,0.1,0.24285714285714285,0.014285714285714285,7.0,17.0,1.0,-0.11057142857142858,-1.548,3.31,0.0289855072464,0.0579710144928,0.159420289855,0.188405797101,0.0,0.0,0.342857142857,0
39.36,-0.006135670731707317,-0.06037234042553191,-0.2415,0.2705,0.381966,0.0431,-0.26148936170212767,0.01999999999999999,-757.7,-8.060638297872341,8.0,0.19148936170212766,0.11702127659574468,0.031914893617021274,14.0625,8.59375,2.34375,-0.04829787234042553,-0.709375,8.655,0.0967741935484,0.129032258065,0.0645161290323,0.0752688172043,0.0,0.0,0.329787234043,0
45.33,-0.0070880211780277955,-0.08033333333333334,-0.3213,0.3013,0.381966,0.0318,-0.33613333333333334,0.014799999999999992,-690.0,-9.2,5.75,0.13333333333333333,0.13333333333333333,0.04,10.869565217391305,10.869565217391305,3.260869565217391,-0.06426666666666667,-1.047826086956522,7.96,0.0810810810811,0.0945945945946,0.0945945945946,0.0810810810811,0.0,0.0,0.333333333333,0
64.38,-0.005723827275551414,-0.0736986301369863,-0.3685,0.1822,0.267949,0.0316,-0.38397260273972605,0.015479452054794555,-696.8,-9.545205479452054,4.4,0.0684931506849315,0.2191780821917808,0.0136986301369863,4.545454545454545,14.545454545454547,0.9090909090909092,-0.061415525114155246,-1.2227272727272727,4.06,0.0416666666667,0.0277777777778,0.125,0.138888888889,0.0,0.0,0.342465753425,0
48.68,-0.006109285127362366,-0.09912280701754388,-0.2974,0.2011,0.585786,0.0316,-0.3121052631578947,0.014736842105263125,-518.5,-6.822368421052632,8.0,0.11842105263157894,0.13157894736842105,0.06578947368421052,12.5,13.888888888888888,6.944444444444444,-0.0743421052631579,-0.9416666666666668,5.375,0.08,0.146666666667,0.12,0.08,0.0,0.0,0.328947368421,0
46.51,-0.005775102128574501,-0.05372093023255814,-0.2686,0.2703,0.267949,0.0446,-0.2948837209302326,0.026279069767441838,-594.2,-6.909302325581396,5.2,0.11627906976744186,0.16279069767441862,0.023255813953488372,7.692307692307692,10.76923076923077,1.5384615384615385,-0.044767441860465114,-0.8884615384615385,8.25,0.0705882352941,0.0705882352941,0.0941176470588,0.0705882352941,0.0,0.0,0.337209302326,0
46.15,-0.007505958829902491,-0.08653846153846154,-0.3464,0.1527,0.381966,0.0316,-0.36406593406593407,0.017692307692307726,-584.9,-6.427472527472527,6.0,0.0989010989010989,0.13186813186813187,0.03296703296703297,9.375,12.5,3.125,-0.06923076923076923,-1.3133333333333332,4.905,0.0444444444444,0.0555555555556,0.1,0.0888888888889,0.0,0.0,0.32967032967,0
50.53,-0.007102711260637245,-0.07178947368421053,-0.3589,0.2952,0.267949,0.0413,-0.3801052631578947,0.021157894736842084,-793.5,-8.352631578947369,6.4,0.08421052631578947,0.16842105263157894,0.08421052631578947,5.0,10.0,5.0,-0.05982456140350877,-1.065625,9.955,0.063829787234,0.117021276596,0.13829787234,0.106382978723,0.0,0.0,0.336842105263,0
40.00,-0.005965,-0.047714285714285716,-0.2386,0.1520,0.267949,0.0342,-0.25871428571428573,0.020142857142857146,-636.5,-9.092857142857143,4.0,0.15714285714285714,0.12857142857142856,0.0,11.0,9.0,0.0,-0.03976190476190476,-0.835,3.57,0.0724637681159,0.0724637681159,0.0724637681159,0.0724637681159,0.0,0.0,0.328571428571,0
50.00,-0.00616,-0.10265151515151516,-0.3080,0.1149,0.585786,0.0320,-0.32477272727272727,0.016818181818181784,-654.8,-7.4409090909090905,9.0,0.11363636363636363,0.1590909090909091,0.03409090909090909,12.345679012345679,17.283950617283953,3.7037037037037037,-0.07698863636363637,-1.0037037037037038,3.49,0.0689655172414,0.0804597701149,0.126436781609,0.0919540229885,0.0,0.0,0.340909090909,0
43.43,-0.005975132396960627,-0.05191919191919192,-0.2595,0.0428,0.267949,0.0486,-0.2677777777777778,0.008282828282828286,-657.1,-6.637373737373737,5.4,0.13131313131313133,0.1111111111111111,0.030303030303030304,9.62962962962963,8.148148148148149,2.2222222222222223,-0.043265993265993265,-0.9514814814814815,1.325,0.0612244897959,0.0816326530612,0.0918367346939,0.0714285714286,0.0102040816327,0.0,0.333333333333,0
54.39,-0.007321198749770178,-0.19912280701754384,-0.3982,0.0974,1.000000,0.0429,-0.41403508771929826,0.015789473684210565,-452.7,-7.942105263157894,10.0,0.12280701754385964,0.17543859649122806,0.05263157894736842,17.5,25.0,7.5,-0.1327485380116959,-1.135,2.115,0.107142857143,0.142857142857,0.196428571429,0.107142857143,0.0,0.0,0.333333333333,0
56.00,-0.005619642857142857,-0.07866666666666668,-0.3147,0.1434,0.381966,0.0412,-0.324,0.009333333333333324,-605.8,-8.077333333333332,6.0,0.09333333333333334,0.18666666666666668,0.04,7.291666666666667,14.583333333333334,3.125,-0.06293333333333334,-0.9833333333333334,3.29,0.0945945945946,0.0945945945946,0.108108108108,0.0810810810811,0.0555555555556,0.0,0.333333333333,0
52.63,-0.0057495724871746146,-0.060526315789473685,-0.3026,0.2651,0.267949,0.0707,-0.3236842105263158,0.02105263157894739,-560.7,-7.377631578947369,4.4,0.07894736842105263,0.15789473684210525,0.05263157894736842,5.454545454545455,10.90909090909091,3.6363636363636367,-0.05043859649122807,-1.0454545454545454,7.265,0.04,0.0666666666667,0.0533333333333,0.0533333333333,0.0,0.0,0.328947368421,0
43.88,-0.006510938924339106,-0.047619047619047616,-0.2857,0.2410,0.198062,0.0316,-0.31357142857142856,0.02785714285714286,-677.4,-6.912244897959184,5.0,0.11224489795918367,0.12244897959183673,0.07142857142857142,6.111111111111111,6.666666666666667,3.888888888888889,-0.04081632653061224,-0.9333333333333333,8.73,0.0618556701031,0.0618556701031,0.113402061856,0.0927835051546,0.0,0.0,0.224489795918,0
38.89,-0.008356904088454615,-0.10833333333333332,-0.3250,0.0829,0.585786,0.0471,-0.3491666666666667,0.024166666666666694,-609.1,-8.459722222222222,8.0,0.18055555555555555,0.1388888888888889,0.013888888888888888,18.055555555555554,13.888888888888888,1.388888888888889,-0.08124999999999999,-0.975,2.38,0.12676056338,0.140845070423,0.0704225352113,0.0985915492958,0.0,0.0,0.333333333333,0
50.00,-0.005812,-0.058125,-0.2906,0.1592,0.267949,0.0317,-0.326875,0.036250000000000004,-531.4,-8.303125,3.8,0.109375,0.140625,0.046875,7.36842105263158,9.473684210526317,3.1578947368421053,-0.0484375,-0.9789473684210527,3.96,0.047619047619,0.0952380952381,0.0952380952381,0.0793650793651,0.0,0.0,0.328125,0
44.64,-0.008120519713261649,-0.18125,-0.3625,0.0795,1.000000,0.0317,-0.38410714285714287,0.021607142857142873,-456.9,-8.158928571428572,11.0,0.16071428571428573,0.125,0.10714285714285714,20.454545454545453,15.909090909090908,13.636363636363637,-0.12083333333333333,-0.9227272727272727,2.04,0.109090909091,0.2,0.145454545455,0.0909090909091,0.0,0.0,0.339285714286,0
35.19,-0.00556692242114237,-0.03271604938271605,-0.1959,0.2287,0.198062,0.0615,-0.22527777777777777,0.029351851851851834,-768.0,-7.111111111111111,5.0,0.12962962962962962,0.10185185185185185,0.046296296296296294,7.777777777777778,6.111111111111111,2.777777777777778,-0.028042328042328042,-0.7053333333333334,8.71,0.0934579439252,0.11214953271,0.0747663551402,0.0747663551402,0.0,0.0,0.333333333333,0
49.37,-0.005537775977314158,-0.06835443037974684,-0.2734,0.4023,0.381966,0.0316,-0.2991139240506329,0.025696202531645538,-645.2,-8.167088607594938,6.5,0.11392405063291139,0.1518987341772152,0.06329113924050633,8.653846153846153,11.538461538461538,4.8076923076923075,-0.054683544303797474,-0.8307692307692308,10.23,0.0512820512821,0.0897435897436,0.102564102564,0.0641025641026,0.0,0.0,0.341772151899,0
47.46,-0.00771386430678466,-0.12203389830508475,-0.3661,0.0823,0.585786,0.0423,-0.3771186440677966,0.011016949152542348,-542.6,-9.196610169491526,6.333333333333333,0.11864406779661017,0.1694915254237288,0.03389830508474576,12.280701754385966,17.543859649122805,3.5087719298245617,-0.09152542372881356,-1.1368421052631579,1.595,0.0689655172414,0.0862068965517,0.155172413793,0.137931034483,0.0,0.0,0.338983050847,0
55.88,-0.006211524695776664,-0.06941176470588237,-0.3471,0.2203,0.267949,0.0398,-0.36455882352941177,0.017499999999999967,-644.5,-9.477941176470589,4.2,0.11764705882352941,0.17647058823529413,0.014705882352941176,7.619047619047619,11.428571428571429,0.9523809523809523,-0.05784313725490197,-1.1238095238095238,5.395,0.0746268656716,0.0597014925373,0.119402985075,0.0746268656716,0.0151515151515,0.0,0.338235294118,0
66.15,-0.005209372637944066,-0.08615384615384615,-0.3446,0.2796,0.518806,0.0471,-0.3756923076923077,0.031076923076923123,-609.1,-9.37076923076923,4.75,0.046153846153846156,0.2,0.046153846153846156,3.9473684210526314,17.105263157894736,3.9473684210526314,-0.06892307692307692,-1.1789473684210525,6.965,0,0.03125,0.140625,0.109375,0.0806451612903,0.0,0.246153846154,0
